"Códigos","Materia","Departamento","Créditos","Horas totales","Horas teóricas","Horas prácticas","Horas laboratorio","Contenidos mínimos","Fecha","Presentación de la materia","Objetivos de aprendizaje","Contenidos - Título","Contenidos - Descripción","Estrategias de enseñanza","Actividades - Título","Actividades - Descripción","Recursos didácticos","Modalidad de evaluación","Requisitos Aprobación","Bibliografía obligatoria","Bibliografía opcional","Hipervínculo PDF Actualizado","Link","Nivel","","","","","","","","","","","",""
"10.01","Proyecto Final de Ingeniería Industrial","Sistemas Complejos y Energía","6","102","72","30","0","Estudio de Mercado. Análisis de Mercados. Posicionamiento y Segmentación. Análisis de la Competencia Estudio de la Micro-economía Proyección de Demanda y Oferta. Determinación y Proyección de Precio, Proyección de Ventas. Estudio de Ingeniería. Selección de Tecnología. Balance de Línea Cadena de suministros. Estructura de la Organización. Tercerización. Logística. Localización. Estudio Económico Financiero e Inversiones. Estudio de Riesgos, cobertura y Opciones Reales.","12/3/2025 16:51:37","Esta materia se encuentra en el último año de la carrera.
Expone a los alumnos a trabajar en equipos, de máximo 5 alumnos, con el fin de evaluar proyectos de inversión. 
La evaluación de Proyectos de Inversión es uno de los primeros problemas a los que se enfrenta las personas en la modernidad. Es la herramienta clave en el desarrollo de las economías modernas. Consiste en el análisis del conjunto de antecedentes donde se establecen las ventajas y desventajas de asignar recursos a una actividad u objetivo determinado. La información recopilada y analizada, y las premisas y supuestos a partir de los cuales se elaborarán los antecedentes, deben nacer de la realidad en la cual el proyecto está inserto. La evaluación se enmarca en una rutina metodológica que en general puede aplicarse a cualquier proyecto, que se conoce como estudio de prefactibilidad. Un proyecto está asociado a múltiples circunstancias que al variar afectan su rentabilidad esperada. Cambios en la tecnología, en el contexto político, en el marco legal o en el marco financiero pueden transformar un proyecto rentable en no rentable o a la inversa.
El objetivo de la evaluación de proyectos de inversión es evitar la realización de ""malos proyectos"".
Se coloca al alumno en un “laboratorio de decisiones” donde se puede experimentar el proceso de discusión y toma de decisiones de negocios aplicado a proyectos.
Esta cátedra no sólo busca la excelencia en la formulación y evaluación de Proyectos de Inversión, sino también la integración de los conocimientos adquiridos en la carrera de Ingeniería Industrial. Para cursar la materia (si bien no es obligatorio) se recomienda tener aprobado 90% de la carrera y haber cursado:
11.1 y 11.02 Organización de la Producción
11.39 Marketing
11.87 Investigación de Operaciones II
61.20 Presupuesto y Control
61.28 Economía
61.09 Economía Empresaria
61.50 Finanzas de la Empresa 
61.30 Econometría Aplicada
15.12 Análisis Estratégico del Mercado ","1.	Aplicar los conocimientos abordados para aconsejar sobre la conveniencia de la inversión en un nuevo proyecto.					
2.	Poner en práctica herramientas cualitativas y cuantitativas para analizar un mercado; cuantificando  demanda, identificando segmentos atractivos y definiendo un precio acorde al posicionamiento elegido.							
3.	Poner en practica herramientas para definir el óptimo diseño de recursos para la consecución del proyecto en análisis.							
4.	Fortalecer las capacidades para confeccionar los estados económicos y financieros y medir la rentabilidad del proyecto.							
5.	Comprender los riesgos asociados al proyectos, medir su impacto, identificar herramientas para mitigar los mismos y medir el impacto de estas acciones sobre el valor del proyecto.","Unidad 1: Estudio de Mercado|||Unidad 2: Estudio de Ingeniería|||Unidad 3: Económico y Financiero|||Unidad 4: Estudio de Riesgos","Análisis de Mercados.  
Análisis histórico de la oferta y la demanda. 
Econometría Aplicada: regresiones múltiples, series de tiempo, mean revertion.
Análisis de la Competencia.
Estudio de la Micro-economía.
Posicionamiento y Segmentación. 
Proyección de Demanda y Oferta. 
Determinación y proyección de Precio
Proyección de Ventas.|||Selección de Tecnología
Balance de Línea: determinación de recursos
Cadena de suministros
Estructura de la Organización - Tercerización
Logística
Lay-out. 
Localización: macro & micro|||Inversiones en Activo Fijo e Intangibles.
Costos de Venta (variables y fijos)
Costo de oportunidad y costos hundidos.
Estado de Resultados, Punto de Equilibrio
Origen y Aplicación de Fondos
Balance económico
Impacto de impuestos en los proyectos de inversión.
Flujo de Fondos del Proyecto y del Inversor
Componentes y determinación de la tasa de descuento WACC. Portafolios eficientes Markowitz - Costo de oportunidad del capital propio CAMP
Financiamiento de proyectos de inversión. Efecto Palanca.
Valor Actual Neto, TIR, IR, periodo de repago descontado. |||Selección de Variables Críticas de riesgos
Simulación de Montecarlo, Probabilidad de VAN negativo Cobertura de Riesgos: Opciones financieras, Forwards. Futuros, Swaps, Contratos, coberturas operativas.
Opciones Reales.","Es una materia eminentemente práctica en la que se buscará integrar y afianzar todo el conocimiento adquirido durante la carrera de Ingeniería Industrial.

Se trabaja en tres niveles:
1. Clases teóricas; cortas y focalizadas para refrescar conocimientos o introducir temas técnicos específicos. Estas clases se ofrecen en formato de videos y material escrito desarrollado por la cátedra, el mismo es accesible por la plataforma a demanda del estudiante.
2. Casos de estudio; casos reales que buscan aislar una parte del problema y que permiten trabajar en la aplicación práctica de los conceptos adquiridos. 
3. Instancias presenciales: donde se los desafiará a analizar distintas aplicaciones de los conceptos vistos de forma asincrónica.
4. Proyecto anual; es el trabajo en el cual los alumnos integran todo el conocimiento adquirido en la carrera de Ingeniería Industrial, para el desarrollo de este trabajo contaran con la guía de un tutor y el soporte de la catedra.","Quizz de conceptos teóricos|||Casos de estudio|||Casos de aplicación|||Instancias presenciales|||Estudio de Prefactibilidad","Luego de repasar los conceptos teóricos vistos en materias anteriores los alumnos tendrán acceso por tiempo limitado a un cuestionario en la plataforma BB. Vencido el plazo los alumnos podrán acceder a revisar su desempeño y aprender de sus errores.|||Permiten trabajar en la aplicación de algún concepto. Los mismos son en gran parte de autoría de la catedra, se trabajaran a través de debates en el foro de la plataforma o evaluaciones online. Vencido el plazo de participación o evaluación los alumnos podrán acceder a revisar su desempeño y aprender de sus errores.|||Durante la cursada se tendrán instancias sincrónicas de exposición de casos reales de industrias donde trabajan docentes de la materia. La idea es llevar los conocimientos a aplicaciones reales, fomentando el debate. Estos casos se trabajaran por la plataforma o podrán ser ofrecidos como instancias presenciales opcionales. |||consiste en al menos una instancia presencial por módulo. Se requiere haber profundizado las clases teóricas y casos de estudio antes de asistir a la clase. |||Se presentaran avances semanales del proyecto a evaluar en grupo, en base a estas entregas trabajaran con el tutor durante la semana de forma virtual en un espacio a coordinar con el tutor. También cuentan con asistencia de la catedra tanto los tutores como los alumnos a pedido o en espacios propuestos por la cátedra. Estas entregas permitirán ir completando y corrigiendo en base a la devolución del tutor las cuatro partes del estudio de prefactibilidad, hasta finalizar el año con un estudio de prefactibilidad completo.","En el CAMPUS se podrán a disposición los materiales de lectura previo a cada clase. 
Los mismos se componen de videos y herramientas didácticas enfocados en aspectos teórico prácticos confeccionados por la cátedra. 

También se dispone en CAMPUS de un manual que profundiza en los aspectos teóricos.
Para la simulación de Montecarlo trabajamos con crystall ball.
","CURSADA
La evaluación involucra aspectos grupales e individuales. 
La nota individual resultará de la nota de participación y la nota de los exámenes parciales.
Se deberá contar con el 80% de participación como condición de cursada. La misma mide la participación en las evaluaciones sobre la comprensión del material de lectura previo a clase, la participación en las actividades propuestas,  la asistencia a instancias presenciales, las presentaciones de avance del Estudio de Prefactibilidad y la nota del tutor. 

La nota grupal consistirá en la entrega escrita del Estudio de Prefactibilidad.

	• Estudio de Prefactibilidad
Las entregas de avances semanales del estudio de prefactibilidad se evaluaran según la participación individual. 
El estudio de prefactibilidad se dividirá en 4 entregas parciales (I) Mercado, (II) Ingeniería, (III) Dimensionamiento Económico y (IV) Financiero y Riesgos. La calificación de cada entrega considera la documentación entregada, el video Pitch y la defensa individual. En caso de desaprobar alguna entrega parcial la misma debe ser regularizada antes de la próxima entrega, no pudiendo contarse con más de una entrega desaprobada.

	• Parciales: Se tomarán dos exámenes parciales teórico-prácticos durante el año, uno hacia finales del primer cuatrimestre y otro a mediados del segundo cuatrimestre. Esta evaluación busca determinar si el alumno alcanza los conocimientos básicos del análisis de un estudio de Prefactibilidad. 
La Nota final: resulta del promedio de la nota individual y la de trabajo práctico. 
Nf= 40% PAR+ 40% TP +20% PC
PAR: Promedio de los parciales (P1 + P2)/2 ó (P1+P2+Rp)/3
 P1: Primer parcial
P2: Segundo Parcial
Rp: Recuperatorio integrador

TP: Promedio simple de las cuatro entregas de del estudio de prefactibilidad.
PC (participación en clase): corresponde a la evaluación de la participación (en foros, actividades y casos) y nota del tutor (presentaciones de avance del Proyecto).

Examen Final
1. A fin de la cursada el grupo deberá entregar por la plataforma el Estudio de Prefactibilidad final completo.
2. El documento final consistirá en la suma de las entregas parciales con sus correcciones correspondientes, un video de máximo 10 minutos, estilo Pitch, con las conclusiones finales, recomendaciones y detalle del proceso realizado (puntos principales de las 4 entregas).  Se deberán respetar formato caratula determina por la institución para los trabajos finales de carrera, autorización a biblioteca y normas APA.
3. Luego de la aprobación del documento final los alumnos deberán defender el estudio de prefactibilidad completo a través de una exposición oral.
4. La exposición final se evaluará de forma individual a través de preguntas que el comité evaluador realizará a cada alumno individualmente.","1. Se deberá contar con el 80% de participación como condición de cursada.
2. En la primera semana debe conformarse y subirse el equipo a CAMPUS, quien no posea equipo a la segunda semana no podrá continuar la cursada.
3. Cada grupo, deberá realizar un estudio de prefactibilidad sobre un proyecto a elección que se desarrollará durante el año, idea que será aprobada en las primeras semanas de cursada, por medio de una entrega preliminar con énfasis en la estrategia del negocio y disponibilidad de información. Si un grupo no logra definir una idea en las primeras 3 semanas no podrá continuar con la cursada.
4. De las 4 entregas parciales del estudio de Prefactibilidad solo puede desaprobarse 1 entrega.  En caso de desaprobar alguna entrega parcial la misma debe ser regularizada antes de la próxima entrega.
5. El requisito de aprobación (4 cuatro) para cualquier examen que se tome en la materia es 60% de las respuesta correctas.
6. Los parciales reprobados deben recuperarse al final del curso a través de un único recuperatorio.
7. Para aprobar cursada deben estar aprobadas todas las entregas parciales del Proyecto y los parciales, incluido el recuperatorio de corresponder, así como cumplir con la participación.","Proyectos de inversión: formulación y evaluación [recurso electrónico] / Nassir Sapag Chain - 3a ed. - Naucalpan de Juárez: Pearson, 2020 - 1 libro electrónico|||Principios de finanzas corporativas [recurso electrónico] / Richard A. Brealey, Stewart C. Myers, Franklin Allen - 13a ed. - México, D.F.: McGraw-Hill, c2020 - 1 libro electrónico|||Finanzas en pocas palabras: un compañero eficiente para las herramientas y técnicas financieras / Javier Estrada - Madrid: Pearson Educación, c2006 - xiii, 413 p."," Nicholson, Walter. 2015. “Teoría Microeconómia – Principios y Aplicaciones”. CENGAGE (11a Edición).
Diagnóstico Financiero. Manuel Sbdar. Editorial Temas
Lecciones de ingeniería económica y finanzas. Lelic, 2008. Editorial Nueva Librería
Pindyck, Robert, Rubinfeld, Daniel. 2013. “Microeconomía”. Pearson (Edición: 8).
Contabilidad Básica. Enrique Fowler Newton. Ediciones Macchi.
","10.01","https://drive.google.com/file/d/11Q8_t9sba5_5BY4-iMEeoy_dFYgmsLPv/view?usp=drivesdk","Grado","","","","","","","","","","","",""
